순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
1267,하나카드,531838,하나체크카드,개인,마스터,체크,,,
1268,하나카드,532092,하나체크카드,개인,마스터,체크,,,
1269,신한카드,532105,신한카드법인,법인,마스터,신용,,,
1270,하나카드,532147,하나카드,개인,마스터,신용,,,
1271,현대카드,532188,현대마스터개인,개인,마스터,신용,,,
1272,현대카드,532296,현대마스터개인,개인,마스터,신용,,,
1273,BC카드,532444,우리카드,개인,마스터,신용,,,우리BC카드
1274,삼성카드,532707,삼성마스터법인,법인,마스터,신용,,,
1275,하나카드,532750,토스뱅크,개인,마스터,신용,,,
1276,현대카드,532793,현대마스터개인,개인,마스터,신용,,,
1277,BC카드,532799,우리카드,개인,마스터,신용,,,우리BC카드
1278,신한카드,532913,신한카드,개인,마스터,신용,,,
1279,BC카드,533032,부산비씨카드,법인,마스터,신용,,,
1280,신한카드,533349,고운맘개인체크,개인,마스터,체크,2024.11,삭제,
1281,하나카드,533427,하나기업체크,법인,마스터,체크,,,
1282,KB국민카드,533774,KB국민카드,개인,마스터,신용,,,
1283,삼성카드,533827,삼성기프트,개인,마스터,기프트,2024.11,삭제,
1284,롯데카드,533872,롯데카드,개인,마스터,신용,,,
1285,BC카드,534132,우리체크,개인,마스터,체크,,,우리BC카드
1286,롯데카드,534291,롯데카드,개인,마스터,신용,,,
1287,롯데카드,534292,롯데카드,개인,마스터,신용,,,
1288,롯데카드,534553,롯데해외안심,법인,마스터,신용,2024.11,삭제,
1289,BC카드,535020,우리카드,개인,마스터,신용,,,우리BC카드
1290,수협은행,535052,수협카드,법인,마스터,신용,,,
1291,신한카드,535180,신한카드체크,개인,마스터,체크,,,
1292,삼성카드,536125,삼성마스타체크,개인,마스터,체크,,,
1293,삼성카드,536142,삼성 마스타,개인,마스터,신용,,,
1294,삼성카드,536148,삼성 마스타,개인,마스터,신용,,,
1295,삼성카드,536181,삼성 마스타,개인,마스터,신용,,,
1296,BC카드,536320,우리카드,개인,마스터,신용,,,우리BC카드
1297,BC카드,536323,SC비씨카드,개인,마스터,신용,,,
1298,KB국민카드,536326,KB국민카드,개인,마스터,신용,,,
1299,신한카드,536460,신한카드,개인,마스터,신용,,,
1300,KB국민카드,536510,카카오뱅크체크,개인,마스터,체크,,,
1301,롯데카드,536539,롯데카드,개인,마스터,신용,,,
1302,삼성카드,536617,삼성마스타체크,개인,마스터,체크,,,
1303,BC카드,53662349,SC비씨체크,개인,마스터,체크,,,
1304,BC카드,53662351,SC비씨체크,개인,마스터,체크,,,
1305,BC카드,53662360,SC비씨체크,개인,마스터,체크,,,
1306,BC카드,53662361,SC비씨체크,개인,마스터,체크,,,
1307,BC카드,53662362,SC비씨체크,개인,마스터,체크,,,
1308,BC카드,53662363,SC비씨체크,개인,마스터,체크,,,
1309,BC카드,53662364,SC비씨체크,개인,마스터,체크,,,
1310,KB국민카드,536624,KB국민카드,개인,마스터,신용,,,
1311,삼성카드,536648,삼성 마스타,개인,마스터,신용,,,
1312,BC카드,536802,우리카드,개인,마스터,신용,,,우리BC카드
1313,수협은행,536883,수협체크,개인,마스터,체크,,,
1314,수협은행,536945,수협카드,법인,마스터,신용,,,
1315,수협은행,536946,수협체크,법인,마스터,체크,,,
1316,전북은행,536984,전북JB카드,법인,마스터,신용,,,
1317,BC카드,537042,우리체크,개인,마스터,체크,,,우리BC카드
1318,BC카드,537044,우리카드,개인,마스터,신용,,,우리BC카드
1319,BC카드,537102,우리체크,개인,마스터,체크,,,우리BC카드
1320,BC카드,537120,우리카드,개인,마스터,신용,,,우리BC카드
1321,BC카드,537145,우리체크,개인,마스터,체크,,,우리BC카드
1322,하나카드,537614,하나기업체크,법인,마스터,체크,,,
1323,BC카드,537620,우리카드,개인,마스터,신용,,,우리BC카드
1324,BC카드,537659,우리카드,개인,마스터,신용,,,우리BC카드
1325,현대카드,537692,현대마스터개인,개인,마스터,신용,,,
1326,BC카드,537703,BC 카드,개인,마스터,신용,,,
1327,BC카드,537706,BC 카드,개인,마스터,신용,,,
1328,BC카드,537711,NH비씨카드,개인,마스터,신용,,,
1329,BC카드,537712,NH비씨카드,개인,마스터,신용,,,
1330,BC카드,537720,비씨카드,개인,마스터,신용,,,
1331,BC카드,537723,SC비씨카드,개인,마스터,신용,,,
1332,BC카드,537725,하나SK비씨카드,개인,마스터,신용,,,
1333,BC카드,537727,씨티비씨카드,개인,마스터,신용,,,
1334,BC카드,537731,대구비씨카드,개인,마스터,신용,,,
1335,BC카드,537732,부산비씨카드,개인,마스터,신용,,,
1336,BC카드,537736,씨티비씨카드,개인,마스터,신용,,,
1337,BC카드,537739,경남비씨카드,개인,마스터,신용,,,
1338,BC카드,537834,우리카드,개인,마스터,신용,,,우리BC카드
1339,신한카드,537943,신한카드체크,개인,마스터,체크,,,
1340,BC카드,537952,우리카드,개인,마스터,신용,,,우리BC카드
1341,롯데카드,538003,롯데카드,개인,마스터,신용,,,
1342,BC카드,538159,우체국체크,개인,마스터,체크,,,
1343,롯데카드,538165,롯데카드,개인,마스터,신용,,,
1344,BC카드,538179,우리카드,개인,마스터,신용,,,우리BC카드
1345,BC카드,538720,우리카드,개인,마스터,신용,,,우리BC카드
1346,BC카드,538803,BC 카드,개인,마스터,신용,,,
1347,BC카드,538806,BC 카드,개인,마스터,신용,,,
1348,BC카드,538811,NH비씨카드,개인,마스터,신용,,,
1349,BC카드,538812,NH농협비씨카드,개인,마스터,신용,,,
1350,BC카드,538820,비씨카드,개인,마스터,신용,,,
1351,BC카드,538823,SC비씨카드,법인,마스터,신용,,,
1352,BC카드,538825,하나SK비씨카드,법인,마스터,신용,,,
1353,BC카드,538827,씨티비씨카드,법인,마스터,신용,,,
1354,BC카드,538831,대구비씨카드,법인,마스터,신용,,,
1355,BC카드,538832,부산비씨카드,법인,마스터,신용,,,
1356,BC카드,538836,씨티비씨카드,법인,마스터,신용,,,
1357,BC카드,538839,경남비씨카드,법인,마스터,신용,,,
1358,BC카드,538903,IBK비씨체크,개인,마스터,체크,,,
1359,BC카드,538920,우리체크,개인,마스터,체크,,,우리BC카드
1360,롯데카드,539030,롯데카드,개인,마스터,신용,,,
1361,BC카드,539771,경남비씨체크,개인,마스터,체크,,,
1362,삼성카드,540447,삼성 마스타,개인,마스터,신용,,,
1363,신한카드,540486,신한카드,개인,마스터,신용,,,
1364,하나카드,540497,하나카드,개인,마스터,신용,,,
1365,현대카드,540528,현대 마스터,법인,마스터,신용,,,
1366,삼성카드,540537,삼성마스타법인,법인,마스터,신용,,,
1367,삼성카드,540538,삼성마스타법인,법인,마스터,신용,2024.11,삭제,
1368,하나카드,540554,하나기업,법인,마스터,신용,,,
1369,롯데카드,540689,롯데해외안심,개인,마스터,신용,2024.11,삭제,
1370,하나카드,540799,하나GIFT,개인,마스터,기프트,,,
1371,KB국민카드,540926,KB국민카드,개인,마스터,신용,,,
1372,KB국민카드,540929,KB국민카드,개인,마스터,신용,,,
1373,KB국민카드,540935,KB국민카드,개인,마스터,신용,,,
1374,KB국민카드,540936,KB국민카드,개인,마스터,신용,,,
1375,KB국민카드,540947,KB국민카드,개인,마스터,신용,,,
1376,KB국민카드,540988,KB국민카드,개인,마스터,신용,,,
1377,삼성카드,541145,삼성 마스타,개인,마스터,신용,,,
1378,현대카드,541259,현대 마스터,개인,마스터,신용,,,
1379,KB국민카드,541468,KB국민카드,개인,마스터,신용,,,
1380,롯데카드,541633,롯데해외안심,개인,마스터,신용,2024.11,삭제,
1381,하나카드,541707,하나카드,개인,마스터,신용,,,
1382,롯데카드,541757,롯데해외안심,개인,마스터,신용,2024.11,삭제,
1383,신한카드,542158,신한카드,개인,마스터,신용,,,
1384,삼성카드,542184,삼성카드,개인,마스터,신용,,,
1385,BC카드,542220,우리카드,개인,마스터,신용,,,우리BC카드
1386,신한카드,542265,아이사랑카드,개인,마스터,신용,,,
1387,NH농협카드,542416,NH카드,개인,마스터,신용,,,
1388,NH농협카드,542564,NH Platinum,개인,마스터,신용,,,
1389,NH농협카드,542586,NH Platinum,개인,마스터,신용,,,
1390,BC카드,542720,우리카드,개인,마스터,신용,,,우리BC카드
1391,신한카드,542879,신한카드,개인,마스터,신용,,,
1392,BC카드,542934,우리카드,개인,마스터,신용,,,우리BC카드
1393,NH농협카드,543017,NH카드,개인,마스터,신용,,,
1394,NH농협카드,543241,NH Platinum,개인,마스터,신용,,,
1395,현대카드,543333,현대 마스터,개인,마스터,신용,,,
1396,현대카드,543341,현대 마스터,개인,마스터,신용,,,
1397,하나카드,543617,하나카드,개인,마스터,신용,,,
1398,신한카드,544004,신한카드,개인,마스터,신용,,,
1399,삼성카드,544082,삼성 마스타,개인,마스터,신용,,,
1400,BC카드,544120,우리체크,법인,마스터,체크,,,우리BC카드
1401,현대카드,544167,현대마스터개인,개인,마스터,신용,,,
1402,하나카드,544174,하나카드,개인,마스터,신용,,,
1403,현대카드,544203,현대마스터개인,개인,마스터,신용,,,
1404,현대카드,544689,현대마스터개인,개인,마스터,신용,,,
1405,삼성카드,545089,삼성 마스타,개인,마스터,신용,,,
1406,BC카드,545925,우리카드,개인,마스터,신용,,,우리BC카드
1407,NH농협카드,546111,NH체크카드,개인,마스터,체크,,,
1408,NH농협카드,546112,NH체크카드,개인,마스터,체크,,,
1409,하나카드,546252,하나카드,개인,마스터,신용,,,
1410,롯데카드,546418,롯데기프트카드,개인,마스터,기프트,,,
1411,삼성카드,546596,삼성 마스타,개인,마스터,신용,,,
1412,롯데카드,547109,롯데카드,개인,마스터,신용,,,
1413,현대카드,547227,현대마스터개인,개인,마스터,신용,,,
1414,BC카드,547422,우리체크,법인,마스터,체크,,,우리BC카드
1415,하나카드,547460,토스뱅크,개인,마스터,신용,,,
1416,롯데카드,547609,롯데법인카드,법인,마스터,신용,,,
1417,신한카드,547671,신한카드법인,법인,마스터,신용,,,
1418,전북은행,547924,전북JB체크,법인,마스터,체크,,,
1419,BC카드,548020,우리체크,개인,마스터,체크,,,우리BC카드
1420,씨티카드,548213,씨티카드,개인,마스터,신용,,,
1421,롯데카드,548238,롯데카드,개인,마스터,신용,,,
1422,씨티카드,548596,씨티카드,개인,마스터,신용,,,
1423,BC카드,548728,우리카드,개인,마스터,신용,,,우리BC카드
